Detection timestamp,AprilTag Detection [Hz],Window size timestamp,window size
1690251996.95162,11.6016020889115,1690251961.4223,319225
1690251997.04045,11.2574588007945,1690251961.43247,319225
1690251997.36062,3.12334145015601,1690251961.44053,321489
1690251997.4686,9.26089135690708,1690251961.44696,321489
1690251997.55528,11.5374568820866,1690251961.45502,321489
1690251997.85809,3.30233634778939,1690251961.46601,323761
1690251997.94353,11.70494731202,1690251961.46972,323761
1690251998.03285,11.1950802869833,1690251961.47724,326041
1690251998.36015,3.05529137529138,1690251961.48511,326041
1690251998.44543,11.7263491033935,1690251961.49249,328329
1690251998.52974,11.8605790167235,1690251961.50103,328329
1690251998.85117,3.11115528687461,1690251961.50858,328329
1690251998.93507,11.918378945155,1690251961.51544,330625
1690251999.01968,11.8189359783589,1690251961.52444,330625
1690251999.35701,2.96450764750785,1690251961.919,332929
1690251999.44332,11.5853550071126,1690251961.92559,332929
1690251999.53019,11.5114598514103,1690251961.93292,332929
1690251999.85919,3.03954014525543,1690251961.94506,335241
1690251999.94029,12.3301682119906,1690251961.95072,335241
1690252000.02331,12.0454327454646,1690251961.95865,337561
1690252000.35443,3.02004432533471,1690251961.96539,337561
1690252000.43641,12.1979212107464,1690251961.9754,339889
1690252000.52197,11.6879862674722,1690251961.98227,339889
1690252000.84817,3.06563297370427,1690251961.99059,342225
1690252000.93546,11.4554025487379,1690251961.99776,342225
1690252001.02077,11.7227767048361,1690251962.00648,342225
1690252001.34007,3.1317930866609,1690251962.01484,344569
1690252001.43191,10.8889788882312,1690251962.02588,344569
1690252001.51503,12.0300586257931,1690251962.41515,344569
1690252001.84987,2.98650899269946,1690251962.42273,346921
1690252001.93619,11.5849390136115,1690251962.43254,346921
1690252002.02011,11.9161102998415,1690251962.4408,349281
1690252002.34273,3.09967076699097,1690251962.44854,349281
1690252002.42699,11.8674585277382,1690251962.45725,351649
1690252002.50455,12.8927373717813,1690251962.46766,351649
1690252002.83393,3.03599792692707,1690251962.47528,354025
1690252002.91401,12.4881395092642,1690251962.4842,354025
1690252002.99506,12.3385107784995,1690251962.49252,354025
1690252003.33634,2.93009430251834,1690251962.50097,356409
1690252003.41903,12.0932211941839,1690251962.50973,356409
1690252003.50241,11.9942806812852,1690251962.51911,356409
1690252003.83125,3.04099241982085,1690251962.91096,358801
1690252003.9138,12.1141781065243,1690251962.91893,358801
1690252003.99151,12.8671867570229,1690251962.92807,361201
1690252004.33822,2.88426306368506,1690251962.93761,361201
1690252004.41897,12.384670578057,1690251962.94555,363609
1690252004.49973,12.3814533721812,1690251962.95357,363609
1690252004.83426,2.98925045380717,1690251962.96282,366025
1690252004.92161,11.4489923487841,1690251962.97042,366025
1690252005.00432,12.090153609344,1690251962.97889,366025
1690252005.33493,3.024748640981,1690251962.98773,368449
1690252005.42191,11.4966299279937,1690251962.99622,368449
1690252005.50377,12.2152216141912,1690251963.0089,370881
1690252005.83424,3.02603834868488,1690251963.02231,370881
1690252005.91437,12.4798905038904,1690251963.03256,370881
1690252005.99473,12.4443073052343,1690251963.41096,373321
1690252006.33496,2.93911827236658,1690251963.42551,373321
1690252006.41838,11.9875617340406,1690251963.43229,375769
1690252006.49858,12.4699096784935,1690251963.44097,375769
1690252006.83078,3.01016088911727,1690251963.44799,378225
1690252006.90957,12.6932800702105,1690251963.45569,378225
1690252006.98787,12.7715477604214,1690251963.46334,380689
1690252007.33433,2.88632727367818,1690251963.47107,380689
1690252007.41396,12.5569693014233,1690251963.47885,380689
1690252007.48521,14.0365043137202,1690251963.48628,383161
1690252007.8156,3.02666068209666,1690251963.49408,383161
1690252007.89237,13.0269620555889,1690251963.50185,385641
1690252007.96798,13.2255688411281,1690251963.51042,385641
1690252008.31945,2.84520853853438,1690251963.90434,385641
1690252008.3961,13.0454785794709,1690251963.91214,388129
1690252008.47032,13.4738140594231,1690251963.92114,388129
1690252008.82078,2.85340196240504,1690251963.92866,390625
1690252008.90303,12.1574381375018,1690251963.93667,390625
1690252008.97835,13.2768532909585,1690251963.94471,390625
1690252009.31029,3.01257591047681,1690251963.95283,393129
1690252009.3921,12.2235874240817,1690251963.96233,393129
1690252009.46468,13.7782887777829,1690251963.96978,395641
1690252009.81621,2.84472417874208,1690251963.97819,395641
1690252009.89315,12.9972916524639,1690251963.9862,398161
1690252009.97085,12.868844864034,1690251963.99559,398161
1690252010.31139,2.936581028429,1690251964.00424,398161
1690252010.38652,13.3087020672368,1690251964.01362,400689
1690252010.45943,13.7166478079154,1690251964.40049,400689
1690252010.81166,2.83905344668869,1690251964.4139,403225
1690252010.88533,13.5733161602661,1690251964.42437,403225
1690252010.96387,12.732854089761,1690251964.43119,403225
1690252011.30497,2.93165694411244,1690251964.44187,405769
1690252011.37631,14.0187705553624,1690251964.44939,405769
1690252011.44463,14.6369946432622,1690251964.45881,408321
1690252011.80665,2.76224728158326,1690251964.46833,408321
1690252011.87786,14.0429897279996,1690251964.47668,410881
1690252011.94629,14.6134849625108,1690251964.48557,410881
1690252012.30628,2.77786321372962,1690251964.49459,413449
1690252012.37924,13.7053529999935,1690251964.50394,413449
1690252012.45093,13.9505082220212,1690251964.51325,413449
1690252012.80411,2.83140266459289,1690251964.90398,415380
1690252012.87189,14.7536107495867,1690251964.91265,415380
1690252012.9407,14.5331771782593,1690251964.92157,415380
1690252013.29637,2.81154809617559,1690251964.92991,417315
1690252013.36773,14.0130565225816,1690251964.93878,417315
1690252013.43677,14.4851946760235,1690251964.94785,419254
1690252013.8029,2.73129258788472,1690251964.95984,419254
1690252013.87917,13.111133340002,1690251964.96783,421197
1690252013.9441,15.3997965934917,1690251964.97905,421197
1690252014.28657,2.92003959938345,1690251964.99291,423144
1690252014.35678,14.2427959223868,1690251965.00141,423144
1690252014.41867,16.1571685015832,1690251965.00883,423144
1690252014.79043,2.68991515260346,1690251965.40015,425095
1690252014.85985,14.40465421376,1690251965.41003,425095
1690252014.92564,15.200774117792,1690251965.4203,425095
1690252015.28936,2.74930862587139,1690251965.43206,427050
1690252015.35812,14.5441633377719,1690251965.44138,427050
1690252015.42556,14.8281976949728,1690251965.44857,429009
1690252015.78975,2.74578996294696,1690251965.45586,429009
1690252015.8582,14.6102780070991,1690251965.46432,430972
1690252015.91915,16.4057889384339,1690251965.47329,430972
1690252016.27919,2.7774769172903,1690251965.48199,432939
1690252016.34223,15.8619797674199,1690251965.49182,432939
1690252016.40509,15.9088474697132,1690251965.50024,432939
1690252016.78059,2.66310933893769,1690251965.50939,434910
1690252016.84875,14.6724270017456,1690251965.90299,434910
1690252016.90759,16.9935093874839,1690251965.91118,436885
1690252017.27198,2.7443796312957,1690251965.91876,436885
1690252017.33683,15.4199518391206,1690251965.92654,436885
1690252017.39661,16.7280355754083,1690251965.93556,438864
1690252017.77611,2.63503182352472,1690251965.94403,438864
1690252017.84638,14.2296045243741,1690251965.95299,440847
1690252017.90876,16.0318013637893,1690251965.96125,440847
1690252018.26765,2.78637049398356,1690251965.96871,442834
1690252018.32882,16.3489391890048,1690251965.97844,442834
1690252018.38836,16.7954222377057,1690251965.98721,444825
1690252018.77494,2.58674687426571,1690251965.99567,444825
1690252018.83128,17.7502867178738,1690251966.00406,444825
1690252018.89024,16.961211219307,1690251966.01339,446820
1690252019.26371,2.67759929828235,1690251966.40228,446820
1690252019.32569,16.1329312573081,1690251966.41076,446820
1690252019.38931,15.7197779751665,1690251966.41937,448819
1690252019.76465,2.66423087819237,1690251966.42969,448819
1690252019.82571,16.3781141152398,1690251966.43617,450822
1690252019.88424,17.0829321538249,1690251966.44577,450822
1690252020.25303,2.71157092274005,1690251966.45511,452829
1690252020.31671,15.7037691555998,1690251966.46413,452829
1690252020.37375,17.5330298508087,1690251966.47191,454840
1690252020.75598,2.61624022255767,1690251966.48177,454840
1690252020.81682,16.4346521113902,1690251966.49018,454840
1690252020.87202,18.1169264792906,1690251966.49847,456855
1690252021.24518,2.67980960291346,1690251966.50705,456855
1690252021.30236,17.4901130061299,1690251966.89942,456855
1690252021.36128,16.9719178414774,1690251966.90703,458874
1690252021.74841,2.58309078838297,1690251966.91952,458874
1690252021.80214,18.6101687394898,1690251966.92751,460897
1690252021.85756,18.046304303865,1690251966.93855,460897
1690252021.91475,17.4834786015898,1690251966.94616,462924
1690252022.23938,3.08043886829618,1690251966.95599,462924
1690252022.29753,17.1987222857799,1690251966.96734,464955
1690252022.35705,16.8004678475009,1690251966.97927,464955
1690252022.74133,2.60227586467905,1690251966.98691,464955
1690252022.80054,16.8884772883758,1690251966.99752,466990
1690252022.85292,19.0916597251619,1690251967.00718,466990
1690252023.2337,2.62616710078141,1690251967.3954,469029
1690252023.29013,17.7217123831736,1690251967.41122,469029
1690252023.34564,18.0134425342398,1690251967.4195,469029
1690252023.74223,2.521533683541,1690251967.42674,471072
1690252023.79328,19.5867376482675,1690251967.44013,471072
1690252023.84599,18.9713686076911,1690251967.45155,473119
1690252024.23384,2.57832397728977,1690251967.45919,473119
1690252024.28588,19.2181519104501,1690251967.4676,475170
1690252024.33851,19.0002446206116,1690251967.47598,475170
1690252024.71988,2.62212503016413,1690251967.48533,475170
1690252024.77887,16.9522993476627,1690251967.49489,477225
1690252024.82794,20.3757335509696,1690251967.50321,477225
1690252025.2235,2.5280994096707,1690251967.89773,479284
1690252025.27325,20.1005626216058,1690251967.90532,479284
1690252025.32399,19.7094268515603,1690251967.91736,479284
1690252025.71992,2.52569257311121,1690251967.92555,481347
1690252025.77066,19.7052599928589,1690251967.9357,481347
1690252025.82422,18.6706432758951,1690251967.94457,483414
1690252026.21274,2.57391586102107,1690251967.95327,483414
1690252026.26215,20.2376033157542,1690251967.96421,485485
1690252026.31154,20.2450271989651,1690251967.97288,485485
1690252026.35741,21.8039965897985,1690251967.9807,487560
1690252026.71106,2.82765562270994,1690251967.98871,487560
1690252026.76229,19.5209204047249,1690251967.9984,487560
1690252026.80868,21.5550142353509,1690251968.00612,487560
1690252027.20661,2.51299183726292,1690251968.39443,489639
1690252027.26089,18.4236248072776,1690251968.40801,489639
1690252027.30523,22.552567763027,1690251968.41622,491722
1690252027.35056,22.0604224522427,1690251968.42472,491722
1690252027.70143,2.85004185738049,1690251968.43433,493809
1690252027.74836,21.3097050186459,1690251968.44314,493809
1690252027.79616,20.921830652201,1690251968.45354,493809
1690252027.84107,22.2642963686454,1690251968.46379,495900
1690252028.19815,2.80048367270768,1690251968.47483,497995
1690252028.24388,21.8703931588278,1690251968.47943,497995
1690252028.28943,21.9515468072078,1690251968.48738,497995
1690252028.33259,23.1684701853233,1690251968.49626,500094
1690252028.69474,2.76130165462004,1690251968.50598,500094
1690252028.7399,22.1440473047886,1690251968.89292,500094
1690252028.78786,20.8519341576061,1690251968.90008,502197
1690252028.83443,21.4725827177179,1690251968.9095,502197
1690252029.20159,2.72360939752464,1690251968.91911,504304
1690252029.24567,22.6829484614137,1690251968.92788,504304
1690252029.29282,21.2120648150021,1690251968.9355,506415
1690252029.33536,23.5077737050364,1690251968.9436,506415
1690252029.69829,2.75528484979071,1690251968.95425,508530
1690252029.74693,20.5613216334134,1690251968.96358,508530
1690252029.78189,28.6064342761269,1690251968.97139,508530
1690252029.82597,22.6814765144223,1690251968.97959,510649
1690252030.19117,2.73830039210873,1690251968.9893,510649
1690252030.23391,23.3967055095973,1690251968.99873,512772
1690252030.27862,22.366400571651,1690251969.389,512772
1690252030.32107,23.5571531272466,1690251969.39766,512772
1690252030.68896,2.71816593478948,1690251969.40882,514899
1690252030.73195,23.2607241691022,1690251969.41829,514899
1690252030.77529,23.073390508359,1690251969.42669,517030
1690252030.81798,23.4262383896606,1690251969.43449,517030
1690252031.18854,2.69863443810191,1690251969.44454,517030
1690252031.23518,21.4407508319574,1690251969.45333,519165
1690252031.27177,27.3276605725753,1690251969.46242,519165
1690252031.30982,26.2825704170191,1690251969.47237,521304
1690252031.68473,2.66726358844956,1690251969.48263,521304
1690252031.72451,25.1395280536559,1690251969.49194,523447
1690252031.76257,26.2736799904785,1690251969.50199,523447
1690252031.79947,27.1025155566469,1690251969.88744,523447
1690252032.18592,2.58766929836305,1690251969.89536,525594
1690252032.22117,28.3705627705628,1690251969.90655,525594
1690252032.26409,23.298064745484,1690251969.9211,527745
1690252032.30083,27.2175363231086,1690251969.93017,527745
1690252032.6831,2.61597914353786,1690251969.93919,527745
1690252032.72576,23.4401157949446,1690251969.94991,529900
1690252032.76066,28.6515745611039,1690251969.9581,532059
1690252032.79584,28.4251673940741,1690251969.9674,532059
1690252033.17893,2.61031841211538,1690251969.97779,532059
1690252033.21556,27.3061333437498,1690251969.98717,534222
1690252033.2525,27.0671855135875,1690251969.99708,534222
1690252033.29108,25.9181234512974,1690251970.38525,534222
1690252033.67784,2.58564338338416,1690251970.39446,536389
1690252033.71264,28.7306677991876,1690251970.40286,536389
1690252033.75007,26.7200774660449,1690251970.41185,538560
1690252033.78492,28.6886136209739,1690251970.42074,538560
1690252034.1754,2.56095035266994,1690251970.42907,540735
1690252034.20985,29.0293386856767,1690251970.43897,540735
1690252034.24758,26.5027834120018,1690251970.44929,542914
1690252034.27982,31.0181406734161,1690251970.45983,542914
1690252034.6786,2.50766714177755,1690251970.47114,542914
1690252034.71156,30.3372294873279,1690251970.47836,545097
1690252034.7468,28.3759370010554,1690251970.48629,545097
1690252034.77677,33.3699628453907,1690251970.88005,547284
1690252035.17923,2.48472573139775,1690251970.89006,547284
1690252035.21732,26.252301760667,1690251970.89781,547284
1690252035.25042,30.2141925817071,1690251970.90677,549475
1690252035.27908,34.8906025138712,1690251970.91474,549475
1690252035.66834,2.56898926725413,1690251970.92451,551670
1690252035.69962,31.9673185677484,1690251970.93319,551670
1690252035.73018,32.7171350790568,1690251970.94853,553869
1690252035.7623,31.1341849952122,1690251970.95743,553869
1690252035.78868,37.9118707799662,1690251970.96644,553869
1690252036.162,2.67867491201057,1690251970.97822,556072
1690252036.19155,33.8419532346819,1690251970.9899,556072
1690252036.22207,32.7590424493303,1690251971.37873,556072
1690252036.25124,34.2912830910607,1690251971.39168,558279
1690252036.28604,28.7314550324353,1690251971.40022,558279
1690252036.65717,2.69445986226745,1690251971.40702,560490
1690252036.69119,29.3986402186865,1690251971.4157,560490
1690252036.72294,31.4901872456717,1690251971.42434,562705
1690252036.74953,37.6194379916228,1690251971.43391,562705
1690252036.77674,36.7457246986263,1690251971.45031,562705
1690252037.15639,2.63402570406725,1690251971.45401,564924
1690252037.17948,43.2960412903226,1690251971.46521,567147
1690252037.20692,36.4443208675101,1690251971.47405,567147
1690252037.23211,39.7093869822485,1690251971.48101,567147
1690252037.25963,36.3331947331947,1690251971.49062,569374
1690252037.65204,2.54836097098032,1690251971.87756,569374
1690252037.68516,30.1915737494871,1690251971.88383,569374
1690252037.71255,36.5134848089144,1690251971.89103,571605
1690252037.73816,39.0505646745557,1690251971.8994,571605
1690252037.76306,40.1476376445363,1690251971.9075,573840
1690252038.15028,2.58256433622624,1690251971.91908,573840
1690252038.17587,39.0669324341946,1690251971.92782,573840
1690252038.20328,36.48585123133,1690251971.93944,576079
1690252038.22587,44.2633234133266,1690251971.94746,578322
1690252038.24953,42.2621189984382,1690251971.95561,578322
1690252038.64252,2.54464577142559,1690251971.96496,578322
1690252038.66445,45.5892697984826,1690251971.97325,580569
1690252038.69226,35.9658717704662,1690251971.98236,580569
1690252038.71425,45.4691744810017,1690251972.37253,580569
1690252038.7352,47.7281716906201,1690251972.38202,582820
1690252038.75735,45.1447022861325,1690251972.39165,582820
1690252039.13823,2.62547831383146,1690251972.40024,585075
1690252039.16293,40.4890772364395,1690251972.41056,585075
1690252039.18538,44.5491662241105,1690251972.41931,585075
1690252039.20808,44.0550385479907,1690251972.42965,587334
1690252039.22908,47.625743743471,1690251972.43731,589597
1690252039.2517,44.1989546450851,1690251972.44619,589597
1690252039.63084,2.63752726787952,1690251972.45591,589597
1690252039.65788,36.9822420512459,1690251972.46518,591864
1690252039.68467,37.3271630208426,1690251972.4741,591864
1690252039.70905,41.0241001564945,1690251972.48433,594135
1690252039.7307,46.1805690125958,1690251972.86986,594135
1690252039.75289,45.0738710856062,1690251972.88038,594135
1690252040.13314,2.62982750610227,1690251972.88934,596410
1690252040.15518,45.3678597311008,1690251972.89722,596410
1690252040.17849,42.9093587592585,1690251972.90733,598689
1690252040.19993,46.6458773549234,1690251972.91625,598689
1690252040.22236,44.5813651920665,1690251972.92453,598689
1690252040.2426,49.3924020820085,1690251972.93375,600972
1690252040.63197,2.56830340768463,1690251972.94258,600972
1690252040.65181,50.4062492488884,1690251972.95604,603259
1690252040.67302,47.1471414761359,1690251972.96142,603259
1690252040.68984,59.4531949878097,1690251972.96987,605550
1690252040.70734,57.1368788142982,1690251972.97985,605550
1690252040.72648,52.2381308224979,1690251973.36849,605550
1690252040.74607,51.0467103181365,1690251973.37537,607845
1690252041.11925,2.67967777197812,1690251973.38275,607845
1690252041.13913,50.3070981361096,1690251973.39228,610144
1690252041.15985,48.2647580032681,1690251973.40004,610144
1690252041.1777,56.019660220109,1690251973.40717,610144
1690252041.19578,55.2878741942713,1690251973.41695,612447
1690252041.21471,52.8263180432757,1690251973.42628,612447
1690252041.23157,59.3119520334861,1690251973.43379,614754
1690252041.615,2.60806551403583,1690251973.44387,614754
1690252041.63971,40.4742301865308,1690251973.45278,617065
1690252041.65743,56.4364967235835,1690251973.4674,617065
1690252041.6755,55.344047713298,1690251973.47172,619380
1690252041.70333,35.9310557516362,1690251973.48204,619380
1690252041.72301,50.8154107099588,1690251973.86878,619380
1690252041.73818,65.9150113150616,1690251973.87741,621699
1690252042.11578,2.64825022319709,1690251973.88485,621699
1690252042.13281,58.7437535014006,1690251973.89402,621699
1690252042.14859,63.3475404388999,1690251973.90265,624022
1690252042.16651,55.8005481201607,1690251973.91217,624022
1690252042.18306,60.4227267488763,1690251973.92198,626349
1690252042.20351,48.9211533078287,1690251973.93075,626349
1690252042.22036,59.3404827254464,1690251973.94045,628680
1690252042.61322,2.5454101885494,1690251973.95136,628680
1690252042.63461,46.7482975000279,1690251973.96188,631015
1690252042.65012,64.4960019682618,1690251973.97072,631015
1690252042.6684,54.6980868794095,1690251974.3632,631015
1690252042.68511,59.8587698016269,1690251974.36904,633354
1690252042.70052,64.8931522109107,1690251974.37915,633354
1690252042.71778,57.924375086314,1690251974.3876,635697
1690252043.10473,2.58430674249379,1690251974.39852,635697
1690252043.1276,43.7271059216013,1690251974.4058,635697
1690252043.14541,56.1576692373608,1690251974.41685,638044
1690252043.16288,57.2148196649752,1690251974.42571,638044
1690252043.17951,60.1359771746455,1690251974.43729,640395
1690252043.19423,67.9624726565665,1690251974.44646,640395
1690252043.20849,70.0872936301049,1690251974.45755,642750
1690252043.60174,2.54293637542031,1690251974.46871,642750
1690252043.61453,78.2052505966587,1690251974.85946,642750
1690252043.63135,59.4355028411909,1690251974.87403,645109
1690252043.64722,63.0352725469274,1690251974.87408,645109
1690252043.66157,69.6577815421919,1690251974.88304,647472
1690252043.67729,63.6088506043464,1690251974.89261,647472
1690252043.68985,79.6684331490873,1690251974.90123,647472
1690252043.70556,63.6493922333338,1690251974.90973,649839
1690252044.09419,2.57315475109569,1690251974.91928,649839
1690252044.11199,56.1772253622994,1690251974.93083,652210
1690252044.12487,77.620549263454,1690251974.95356,652210
1690252044.13897,70.9180122753327,1690251974.95796,654585
1690252044.15578,59.4987374812041,1690251974.96771,654585
1690252044.16999,70.3624224123469,1690251975.35439,654585
1690252044.1851,66.1645633518425,1690251975.3633,656964
1690252044.20022,66.1457814224886,1690251975.37125,656964
1690252044.58665,2.58781139097429,1690251975.38155,659347
1690252044.59924,79.4345668724669,1690251975.38809,659347
1690252044.61092,85.5875607068522,1690251975.39898,659347
1690252044.62346,79.7381038383301,1690251975.40863,661734
1690252044.638,68.8087144825776,1690251975.41979,661734
1690252044.65034,80.9977019485159,1690251975.42914,664125
1690252044.66199,85.8450643688983,1690251975.43826,664125
1690252044.67493,77.2616648553061,1690251975.44666,666520
1690252044.68864,72.9710676942884,1690251975.45611,666520
1690252044.69978,89.7830293689528,1690251975.46384,668919
1690252045.08425,2.60096875032944,1690251975.85192,668919
1690252045.09533,90.2622019454248,1690251975.86036,668919
1690252045.10796,79.1452778564016,1690251975.87607,671322
1690252045.12376,63.3073823072163,1690251975.89196,671322
1690252045.13679,76.751280925194,1690251975.90311,671322
1690252045.14867,84.1401833537283,1690251975.91316,673729
1690252045.16117,79.9859643769785,1690251975.92473,673729
1690252045.17263,87.2994900614008,1690251975.93366,676140
1690252045.1839,88.730780621959,1690251975.94116,676140
1690252045.58016,2.52355751296584,1690251975.95093,678555
1690252045.5916,87.4122918533647,1690251975.96091,678555
1690252045.6036,83.382450001988,1690251976.34979,678555
1690252045.61545,84.3737603347348,1690251976.35705,680974
1690252045.62673,88.6763779361086,1690251976.36501,680974
1690252045.6379,89.516679116423,1690251976.37992,683397
1690252045.65065,78.4319240047123,1690251976.38911,683397
1690252045.66347,77.9972849837285,1690251976.39882,685824
1690252045.67474,88.7533116086165,1690251976.40675,685824
1690252045.68517,95.8413271485044,1690251976.41865,685824
1690252046.08127,2.52460863577486,1690251976.42877,688255
1690252046.09411,77.862627162694,1690251976.43943,688255
1690252046.10659,80.1801533138346,1690251976.44799,690690
1690252046.11607,105.408358674072,1690251976.45845,690690
1690252046.1306,68.832427997046,1690251976.84805,693129
1690252046.1405,101.009151334168,1690251976.86337,693129
1690252046.15312,79.2454655380895,1690251976.87438,693129
1690252046.16359,95.5030739104695,1690251976.88413,695572
1690252046.17584,81.6250656806461,1690251976.89269,695572
1690252046.18607,97.7328735203654,1690251976.90214,698019
1690252046.57558,2.56737430632664,1690251976.91299,698019
1690252046.58725,85.6907267043946,1690251976.92239,700470
1690252046.59656,107.31786198603,1690251976.93317,700470
1690252046.60749,91.5427124710812,1690251976.94079,700470
1690252046.6173,101.872729039153,1690251976.95112,702925
1690252046.62868,87.9198423678363,1690251976.95983,702925
1690252046.63845,102.312574704232,1690251977.34699,702925
1690252046.65035,84.0693511855846,1690251977.35532,705384
1690252046.66102,93.6583971596365,1690251977.3637,705384
1690252046.67199,91.1745755711584,1690251977.37143,707847
1690252046.68365,85.8011619343753,1690251977.38036,707847
1690252047.07245,2.57197607757312,1690251977.38995,710314
1690252047.08349,90.628867761452,1690251977.40003,710314
1690252047.09403,94.82296023331,1690251977.40913,710314
1690252047.10321,108.991086973469,1690251977.4207,712785
1690252047.11195,114.442128240109,1690251977.43682,715260
1690252047.12612,70.5517914213625,1690251977.44552,715260
1690252047.1351,111.310846315119,1690251977.4548,715260
1690252047.14619,90.2350157050041,1690251977.46124,717739
1690252047.15668,95.2752879176794,1690251977.84449,717739
1690252047.16773,90.5134767690283,1690251977.85191,717739
1690252047.17811,96.3211390515559,1690251977.86047,720222
1690252047.56796,2.56511488667894,1690251977.86912,720222
1690252047.58189,71.7883134221066,1690251977.88214,722709
1690252047.59146,104.426839287937,1690251977.8941,722709
1690252047.60012,115.555114747775,1690251977.90401,722709
1690252047.60936,108.259659809514,1690251977.91269,725200
1690252047.61663,137.477596774722,1690251977.92326,727695
1690252047.62774,89.9910744936492,1690251977.93067,727695
1690252047.63774,99.9714932665952,1690251977.94156,727695
1690252047.64692,108.942961038961,1690251977.95016,730194
1690252047.65535,118.724637681159,1690251978.34071,730194
1690252047.66499,103.668009589955,1690251978.34693,730194
1690252048.0611,2.52455241196457,1690251978.35478,732697
1690252048.06785,148.213859146966,1690251978.36613,732697
1690252048.07486,142.590651028387,1690251978.37402,735204
1690252048.08307,121.831818049787,1690251978.38454,735204
1690252048.09045,135.483687576717,1690251978.39488,737715
1690252048.09765,138.9072362974,1690251978.40344,737715
1690252048.10442,147.712766332101,1690251978.41273,737715
1690252048.11257,122.697870348701,1690251978.42271,740230
1690252048.12019,131.166275760703,1690251978.43145,740230
1690252048.13004,101.584053864225,1690251978.44214,742749
1690252048.13919,109.300672330224,1690251978.83462,742749
1690252048.14652,136.315902369268,1690251978.84307,745272
1690252048.15789,87.9825474072831,1690251978.85286,745272
1690252048.16631,118.694399637773,1690251978.86385,745272
1690252048.55602,2.56606276181089,1690251978.87149,747799
1690252048.56789,84.2534249327066,1690251978.87977,747799
1690252048.5766,114.73012746868,1690251978.88939,750330
1690252048.58609,105.418955940383,1690251978.89918,750330
1690252048.59414,124.13223238332,1690251978.91079,752865
1690252048.60242,120.77238043134,1690251978.91937,752865
1690252048.60838,167.926652520319,1690251978.92972,755404
1690252048.61642,124.301455116617,1690251978.93954,755404
1690252048.62557,109.383335506585,1690251979.33193,755404
1690252048.6325,144.114348543156,1690251979.34563,757947
1690252048.64025,129.13099966134,1690251979.35016,757947
1690252048.64744,139.045383722858,1690251979.35915,757947
1690252048.65531,127.096269810006,1690251979.36838,760494
1690252048.6638,117.744764471394,1690251979.37767,760494
1690252049.05374,2.56447656431515,1690251979.38647,763045
1690252049.06285,109.781290896718,1690251979.3959,763045
1690252049.07136,117.536892251646,1690251979.40654,765600
1690252049.07689,180.804552116562,1690251979.41704,765600
1690252049.0874,95.1564045555606,1690251979.42585,768159
1690252049.09483,134.570841889117,1690251979.43782,768159
1690252049.10336,117.287100472582,1690251979.82626,768159
1690252049.11017,146.777155655095,1690251979.84316,770722
1690252049.11716,143.18451507186,1690251979.85266,770722
1690252049.12467,133.084909252443,1690251979.86071,770722
1690252049.13309,118.822176265617,1690251979.86953,773289
1690252049.1452,82.5211796879611,1690251979.87864,773289
1690252049.15376,116.920915451732,1690251979.88821,775860
1690252049.16049,148.434157907775,1690251979.89857,775860
1690252049.55229,2.55233551590682,1690251979.9098,778435
1690252049.56271,95.9773002906112,1690251979.92035,778435
1690252049.57251,102.073544085079,1690251979.92801,781014
1690252049.58234,101.677632057405,1690251979.93859,781014
1690252049.59156,108.539813161504,1690251980.32702,781014
1690252049.59842,145.670961692078,1690251980.34063,783597
1690252049.60413,175.039813037309,1690251980.35068,783597
1690252049.61244,120.377235025687,1690251980.36175,783597
1690252049.61916,148.855591439827,1690251980.37238,786184
1690252049.62731,122.654813428471,1690251980.38047,786184
1690252049.63783,95.1110909544434,1690251980.39084,788775
1690252049.64343,178.382341683324,1690251980.3995,788775
1690252049.64886,184.19498484915,1690251980.40937,791370
1690252050.04486,2.52526527211163,1690251980.41916,791370
1690252050.05177,144.760958100366,1690251980.42881,793969
1690252050.06017,119.048138056312,1690251980.43809,793969
1690252050.06792,128.964240691203,1690251980.82528,793969
1690252050.07555,131.059713151892,1690251980.83569,796572
1690252050.0813,173.857160621762,1690251980.84361,796572
1690252050.08762,158.275622641509,1690251980.85385,799179
1690252050.09355,168.608457951439,1690251980.86407,799179
1690252050.10004,154.032464193904,1690251980.87504,799179
1690252050.10794,126.662559642447,1690251980.88431,801790
1690252050.11268,211.108516206966,1690251980.89478,801790
1690252050.12109,118.835642442272,1690251980.9064,804405
1690252050.12824,139.917403342563,1690251980.9159,804405
1690252050.1348,152.43699800109,1690251980.92559,807024
1690252050.14335,116.865533574812,1690251980.93708,807024
1690252050.53801,2.5338388561459,1690251981.3279,807024
1690252050.54713,109.637808448348,1690251981.33451,809647
1690252050.55372,151.857494569153,1690251981.34836,809647
1690252050.56261,112.474967150251,1690251981.35342,812274
1690252050.57005,134.445747988589,1690251981.36336,812274
1690252050.57724,139.059213580001,1690251981.37372,812274
1690252050.58314,169.323160146946,1690251981.38413,814905
1690252050.58836,191.748377068666,1690251981.39402,814905
1690252050.59383,182.85395413724,1690251981.40318,817540
1690252050.60274,112.234192288138,1690251981.41184,817540
1690252050.60991,139.489307925106,1690251981.42126,820179
1690252050.61739,133.636143503473,1690251981.43057,820179
1690252050.62273,187.43817312419,1690251981.82229,820179
1690252050.62819,183.05346309955,1690251981.83273,822822
1690252050.63555,135.847902834008,1690251981.84157,822822
1690252050.64287,136.613380235815,1690251981.85268,825469
